Id,Total
1000000US410510040021010,22
1000000US410510040021011,23
1000000US410510040021012,16
1000000US410510040021013,9
1000000US410510040021014,13
1000000US410510040021015,9
1000000US410510040021016,5
1000000US410510040021017,7
1000000US410510040021018,7
1000000US410510040021019,7
1000000US410510040021020,6
1000000US410510040021021,5
1000000US410510040021022,6
1000000US410510040021023,15
1000000US410510040021024,7
1000000US410510040021025,5
1000000US410510040021026,5
1000000US410510040021027,0
1000000US410510040021028,0
1000000US410510040021029,0
1000000US410510040021030,0
1000000US410510040021031,0
1000000US410510040021032,0
1000000US410510040021033,0
1000000US410510040021034,0
1000000US410510040021035,0
1000000US410510040021036,0
1000000US410510040021037,0
1000000US410510040021038,5
1000000US410510040021039,5
1000000US410510040021040,15
1000000US410510040021041,15
1000000US410510040021042,0
1000000US410510040021043,0
1000000US410510040021044,0
1000000US410510040021045,4
1000000US410510040021046,0
1000000US410510040021047,0
1000000US410510040022000,16
1000000US410510040022001,9
1000000US410510040022002,20
1000000US410510040022003,7
1000000US410510040022004,1
1000000US410510040022005,0
1000000US410510040022006,4
1000000US410510040022007,15
1000000US410510040022008,0
1000000US410510040022009,7
1000000US410510040022010,6
1000000US410510040022011,14
1000000US410510040022012,20
1000000US410510040022013,21
1000000US410510040022014,7
1000000US410510040022015,7
1000000US410510040022016,0
1000000US410510040022017,5
1000000US410510040022018,7
1000000US410510040022019,5
1000000US410510040022020,6
1000000US410510040022021,6
1000000US410510040022022,6
1000000US410510040022023,6
1000000US410510040022024,7
1000000US410510040022025,5
1000000US410510040022026,7
1000000US410510040022027,4
1000000US410510040022028,8
1000000US410510040022029,7
1000000US410510040022030,7
1000000US410510040022031,7
1000000US410510040022032,6
1000000US410510040022033,6
1000000US410510040022034,6
1000000US410510040022035,7
1000000US410510040022036,6
1000000US410510040022037,6
1000000US410510040022038,7
1000000US410510040022039,13
1000000US410510040022040,6
1000000US410510040022041,8
1000000US410510040022042,14
1000000US410510040022043,12
1000000US410510040023000,28
1000000US410510040023001,15
1000000US410510040023002,9
1000000US410510040023003,6
1000000US410510040023004,10
1000000US410510040023005,7
1000000US410510040023006,29
1000000US410510040023007,13
1000000US410510040023008,0
1000000US410510040023009,26
1000000US410510040023010,10
1000000US410510040023011,9
1000000US410510040023012,9
1000000US410510040023013,7
1000000US410510040023014,8
1000000US410510040023015,23
1000000US410510040023016,12
1000000US410510040023017,13
1000000US410510040023018,15
1000000US410510040023019,16
1000000US410510040023020,13
1000000US410510040023021,31
1000000US410510040023022,25
1000000US410510040023023,43
1000000US410510040023024,11
1000000US410510040023025,8
1000000US410510040023026,1
1000000US410510040023027,8
1000000US410510040023028,0
1000000US410510040023029,0
1000000US410510040023030,0
1000000US410510040023031,0
1000000US410510040023032,0
1000000US410510040023033,0
1000000US410510040023034,0
1000000US410510040023035,5
1000000US410510040023036,6
1000000US410510040023037,18
1000000US410510040023038,9
1000000US410510040023039,9
1000000US410510040023040,9
1000000US410510040023041,11
1000000US410510040023042,7
1000000US410510040023043,6
1000000US410510040023044,7
1000000US410510040023045,6
1000000US410510040023046,6
1000000US410510040023047,3
1000000US410510040023048,10
1000000US410510040023049,12
1000000US410510040023050,4
1000000US410510040023051,3
1000000US410510040023052,4
1000000US410510040023053,21
1000000US410510040023054,10
1000000US410510040023055,0
1000000US410510040023056,0
1000000US410510040024000,0
1000000US410510040024001,4
1000000US410510040024002,6
1000000US410510040024003,0
1000000US410510040024004,0
1000000US410510040024005,0
1000000US410510040024006,7
1000000US410510040024007,6
1000000US410510040024008,10
1000000US410510040024009,4
1000000US410510040024010,7
1000000US410510040024011,5
1000000US410510040024012,6
1000000US410510040024013,7
1000000US410510040024014,7
1000000US410510040024015,7
1000000US410510040024016,7
1000000US410510040024017,6
1000000US410510040024018,8
1000000US410510040024019,8
1000000US410510040024020,7
1000000US410510040024021,5
1000000US410510040024022,5
1000000US410510040024023,3
1000000US410510040024024,0
1000000US410510040024025,5
1000000US410510040024026,6
1000000US410510040024027,7
1000000US410510040024028,6
1000000US410510040024029,7
1000000US410510040024030,6
1000000US410510040024031,3
1000000US410510040024032,1
1000000US410510040024033,6
1000000US410510040024034,5
1000000US410510040024035,3
1000000US410510040024036,5
1000000US410510040024037,4
1000000US410510040024038,4
1000000US410510040024039,5
1000000US410510040024040,3
1000000US410510040024041,4
1000000US410510040024042,4
1000000US410510040024043,4
1000000US410510040024044,5
1000000US410510040024045,5
1000000US410510040024046,5
1000000US410510040024047,4
1000000US410510040024048,3
1000000US410510040024049,3
1000000US410510040024050,4
1000000US410510040024051,4
1000000US410510040024052,3
1000000US410510040024053,4
1000000US410510040024054,3
1000000US410510040024055,4
1000000US410510040024056,1
1000000US410510040024057,6
1000000US410510040024058,4
1000000US410510040024059,5
1000000US410510040024060,7
1000000US410510040024061,4
1000000US410510040024062,4
1000000US410510040024063,4
1000000US410510040024064,8
1000000US410510040024065,9
1000000US410510040024066,6
1000000US410510040024067,7
1000000US410510040024068,4
1000000US410510040024069,5
1000000US410510040024070,10
1000000US410510040024071,5
1000000US410510040024072,3
1000000US410510040024073,4
1000000US410510040024074,5
1000000US410510040024075,5
1000000US410510040024076,4
1000000US410510040024077,4
1000000US410510040024078,3
1000000US410510040024079,4
1000000US410510040024080,4
1000000US410510040024081,4
1000000US410510040024082,4
1000000US410510040024083,6
1000000US410510040024084,4
1000000US410510040024085,0
1000000US410510040024086,5
1000000US410510040024087,0
1000000US410510040024088,0
1000000US410510040024089,0
1000000US410510040024090,7
1000000US410510040024091,8
1000000US410510040024092,4
1000000US410510040024093,4
1000000US410510040024094,25
1000000US410510041011000,0
1000000US410510041011001,0
1000000US410510041011002,0
1000000US410510041011003,0
1000000US410510041011004,0
1000000US410510041011005,0
1000000US410510041011006,0
1000000US410510041011007,0
1000000US410510041011008,0
1000000US410510041011009,0
1000000US410510041011010,0
1000000US410510041011011,0
1000000US410510041011012,0
1000000US410510041011013,0
1000000US410510041011014,0
1000000US410510041011015,0
1000000US410510041011016,6
1000000US410510041011017,0
1000000US410510041011018,69
1000000US410510041011019,0
1000000US410510041011020,0
1000000US410510041011021,0
1000000US410510041011022,18
1000000US410510041011023,33
1000000US410510041011024,12
1000000US410510041011025,0
1000000US410510041011026,17
1000000US410510041011027,9
1000000US410510041011028,0
1000000US410510041011029,6
1000000US410510041011030,22
1000000US410510041011031,9
1000000US410510041011032,4
1000000US410510041011033,0
1000000US410510041011034,0
1000000US410510041011035,8
1000000US410510041011036,14
1000000US410510041011037,8
1000000US410510041011038,1
1000000US410510041011039,8
1000000US410510041011040,7
1000000US410510041011041,22
1000000US410510041011042,0
1000000US410510041011043,0
1000000US410510041011044,0
1000000US410510041011045,0
1000000US410510041011046,0
1000000US410510041011047,61
1000000US410510041011048,11
1000000US410510041011049,26
1000000US410510041011050,15
1000000US410510041011051,1
1000000US410510041012000,0
1000000US410510041012001,19
1000000US410510041012002,8
1000000US410510041012003,11
1000000US410510041012004,14
1000000US410510041012005,11
1000000US410510041012006,25
1000000US410510041012007,30
1000000US410510041012008,21
1000000US410510041012009,21
1000000US410510041012010,27
1000000US410510041012011,25
1000000US410510041012012,30
1000000US410510041012013,36
1000000US410510041012014,13
1000000US410510041012015,10
1000000US410510041012016,6
1000000US410510041012017,9
1000000US410510041012018,19
1000000US410510041012019,18
1000000US410510041012020,20
1000000US410510041012021,17
1000000US410510041012022,23
1000000US410510041012023,23
1000000US410510041012024,21
1000000US410510041012025,35
1000000US410510041012026,25
1000000US410510041012027,23
1000000US410510041012028,18
1000000US410510041012029,6
1000000US410510041013000,0
1000000US410510041013001,236
1000000US410510041013002,47
1000000US410510041013003,16
1000000US410510041013004,55
1000000US410510041013005,74
1000000US410510041013006,0
1000000US410510041013007,0
1000000US410510041013008,174
1000000US410510041013009,25
1000000US410510041013010,2
1000000US410510041013011,22
1000000US410510041013012,26
1000000US410510041013013,27
1000000US410510041013014,26
1000000US410510041013015,22
1000000US410510041013016,20
1000000US410510041013017,30
1000000US410510041013018,14
1000000US410510041013019,30
1000000US410510041013020,17
1000000US410510041013021,18
1000000US410510041013022,16
1000000US410510041013023,15
1000000US410510041013024,14
1000000US410510041013025,14
1000000US410510041013026,17
1000000US410510041013027,19
1000000US410510041013028,37
1000000US410510041013029,16
1000000US410510041013030,7
1000000US410510041013031,31
1000000US410510041013032,18
1000000US410510041013033,22
1000000US410510041013034,21
1000000US410510041013035,17
1000000US410510041013036,18
1000000US410510041013037,17
1000000US410510041013038,17
1000000US410510041013039,18
1000000US410510041013040,11
1000000US410510041013041,19
1000000US410510041013042,12
1000000US410510041014000,0
1000000US410510041014001,0
1000000US410510041014002,0
1000000US410510041014003,0
1000000US410510041014004,0
1000000US410510041014005,0
1000000US410510041014006,0
1000000US410510041014007,0
1000000US410510041014008,0
1000000US410510041014009,0
1000000US410510041014010,0
1000000US410510041014011,0
1000000US410510041014012,0
1000000US410510041014013,0
1000000US410510041014014,0
1000000US410510041014015,0
1000000US410510041014016,0
1000000US410510041014017,0
1000000US410510041014018,0
1000000US410510041014019,0
1000000US410510041014020,0
1000000US410510041014021,0
1000000US410510041014022,0
1000000US410510041014023,0
1000000US410510041014024,0
1000000US410510041014025,0
1000000US410510041014026,0
1000000US410510041014027,0
1000000US410510041014028,0
1000000US410510041014029,0
1000000US410510041014030,0
1000000US410510041014031,0
1000000US410510041014032,0
1000000US410510041014033,0
1000000US410510041014034,0
1000000US410510041014035,0
1000000US410510041014036,0
1000000US410510041014037,0
1000000US410510041014038,0
1000000US410510041014039,0
1000000US410510041014040,0
1000000US410510041014041,0
1000000US410510041014042,0
1000000US410510041014043,0
1000000US410510041014044,0
1000000US410510041014045,0
1000000US410510041014046,0
1000000US410510041014047,0
1000000US410510041014048,0
1000000US410510041014049,82
1000000US410510041014050,0
1000000US410510041014051,0
1000000US410510041014052,0
1000000US410510041014053,0
1000000US410510041014054,0
1000000US410510041014055,0
1000000US410510041014056,0
1000000US410510041014057,0
1000000US410510041014058,0
1000000US410510041014059,0
1000000US410510041014060,0
1000000US410510041014061,0
1000000US410510041014062,0
1000000US410510041014063,0
1000000US410510041014064,2
1000000US410510041014065,0
1000000US410510041014066,0
1000000US410510041014067,0
1000000US410510041014068,34
1000000US410510041014069,22
1000000US410510041014070,20
1000000US410510041014071,20
1000000US410510041014072,21
1000000US410510041014073,23
1000000US410510041014074,11
1000000US410510041014075,22
1000000US410510041014076,11
1000000US410510041014077,18
1000000US410510041014078,30
1000000US410510041014079,68
1000000US410510041014080,24
1000000US410510041014081,22
1000000US410510041014082,21
1000000US410510041014083,24
1000000US410510041014084,17
1000000US410510041014085,11
1000000US410510041014086,10
1000000US410510041014087,10
1000000US410510041014088,11
1000000US410510041014089,10
1000000US410510041014090,10
1000000US410510041014091,11
1000000US410510041014092,10
1000000US410510041014093,0
1000000US410510041014094,0
1000000US410510041014095,0
1000000US410510041014096,20
1000000US410510041014097,20
1000000US410510041014098,20
1000000US410510041021000,8
1000000US410510041021001,90
1000000US410510041021002,11
1000000US410510041021003,19
1000000US410510041021004,26
1000000US410510041021005,16
1000000US410510041021006,14
1000000US410510041021007,19
1000000US410510041021008,16
1000000US410510041021009,0
1000000US410510041021010,10
